,slug,#,name,symbol,marketcap,price,totalsupply,volume,change1h,change24h,change7d,more-options
1174,ronpaulcoin,"
1175
",RPC,RPC,180336.671955,0.19316,933612.921699,82.691,-1.66%,8.71%,-15.94%,Add to Watchlist
1175,cannacoin,"
1176
",CCN,CCN,180005.2278,0.0382851,4701704.52211,34.4164,0.05%,-8.83%,-20.07%,Add to Watchlist
1176,fujinto,"
1177
",NTO,NTO,169925.609706,0.00258236,65802448.0342,102.67,0.05%,19.25%,1.66%,Add to Watchlist
1177,ammo-reloaded,"
1178
",AMMO,AMMO,168869.553867,0.00217118,"
77,777,777
*
",166.961,0.03%,-7.42%,-43.31%,Add to Watchlist
1178,ccore,"
1179
",CCO,CCO,168533.38377,0.11623,1449999.0,330.019,0.05%,14.57%,-50.89%,Add to Watchlist
1179,freicoin,"
1180
",FRC,FRC,168281.85763,0.00542794,31002895.6898,22.7054,0.05%,-7.42%,6.47%,Add to Watchlist
1180,bankcoin,"
1181
",B@,B@,165300.415529,0.0160614,"
10,291,781
*
",3.97341,-0.27%,?,30.50%,Add to Watchlist
1181,coinonatx,"
1182
",XCXT,XCXT,164674.241599,0.00875781,18803130.1888,264.017,0.05%,-6.64%,-26.81%,Add to Watchlist
1182,datacoin,"
1183
",DTC,DTC,164261.894898,0.00521082,31523233.3679,191.8,0.05%,0.13%,-11.03%,Add to Watchlist
1183,satoshimadness,"
1184
",MAD,MAD,164084.45548,8.20142e-05,2000683485.05,0.0,?,?,?,Add to Watchlist
1184,px,"
1185
",PX,PX,163695.773818,0.00166457,98341177.4921,2.33047,0.05%,?,?,Add to Watchlist
1185,coin,"
1186
",CNO,CNO,160036.17593,0.00151982,105299427.518,53.4937,12.53%,15.20%,-5.96%,Add to Watchlist
1186,ambercoin,"
1187
",AMBER,AMBER,159376.813445,0.00364711,43699480.8066,0.0,?,?,-14.76%,Add to Watchlist
1187,leacoin,"
1188
",LEA,LEA,156787.891933,0.000434235,361066915.225,351.381,-14.18%,-15.36%,-16.36%,Add to Watchlist
1188,pascal-lite,"
1189
",PASL,PASL,155561.55634,0.0309754,5022100.0,250.773,-1.11%,-9.88%,-14.00%,Add to Watchlist
1189,chancoin,"
1190
",CHAN,CHAN,147521.560481,0.0169352,8710942.91656,58.7443,0.05%,-2.92%,-2.30%,Add to Watchlist
1190,revolvercoin,"
1191
",XRE,XRE,143663.909313,0.00629641,22816797.0817,77.5009,0.05%,-4.08%,-22.73%,Add to Watchlist
1191,crypto,"
1192
",CTO,CTO,142440.73501,0.0103648,13742738.4041,0.0,?,-0.41%,36.22%,Add to Watchlist
1192,shadow-token,"
1193
",SHDW,SHDW,142118.2,0.0203026,7000000.0,0.0,0.00%,-1.42%,-40.80%,Add to Watchlist
1193,mustangcoin,"
1194
",MST,MST,133681.934431,0.212078,630343.24367,59.0371,0.05%,-6.62%,-14.08%,Add to Watchlist
1194,quatloo,"
1195
",QTL,QTL,132396.594239,0.0171523,7718882.84599,4.16308,0.05%,?,-32.94%,Add to Watchlist
1195,spacecoin,"
1196
",SPACE,SPACE,131296.293677,0.00572239,22944310.6249,197.753,-9.18%,-34.47%,-47.53%,Add to Watchlist
1196,polcoin,"
1197
",PLC,PLC,130534.321764,0.00166457,78419244.468,156.714,0.05%,-5.15%,-35.21%,Add to Watchlist
1197,quebecoin,"
1198
",QBC,QBC,129742.888444,0.00832284,15588776.0,188.836,0.05%,-0.12%,-15.19%,Add to Watchlist
1198,yenten,"
1199
",YTN,YTN,128862.262714,0.0177879,7244377.51024,282.588,0.79%,-2.74%,6.73%,Add to Watchlist
1199,fincoin,"
1200
",FNC,FNC,128764.389906,0.00999827,12878667.0,,?,?,2.43%,Add to Watchlist
1200,rubies,"
1201
",RBIES,RBIES,126773.404506,0.0121719,10415251.8921,53.1429,0.05%,5.11%,?,Add to Watchlist
1201,signatum,"
1202
",SIGT,SIGT,125021.665353,0.0011579,107972765.656,0.0,?,-1.26%,-22.42%,Add to Watchlist
1202,firecoin,"
1203
",FIRE,FIRE,120779.984836,1.22729,98411.9359207,1.19755,0.05%,?,?,Add to Watchlist
1203,globalcoin,"
1204
",GLC,GLC,117712.529927,0.00180621,65171009.975,0.0,?,-1.42%,-33.55%,Add to Watchlist
1204,kurrent,"
1205
",KURT,KURT,115469.555162,0.00188169,61364813.1,4.78737,0.03%,?,-33.47%,Add to Watchlist
1205,hempcoin-hmp,"
1206
",HMP,HMP,115379.983932,8.5048e-05,1356645469.99,0.0,?,?,-0.22%,Add to Watchlist
1206,theresa-may-coin,"
1207
",MAY,MAY,114947.897792,0.00256516,44811200.0,492.152,-27.95%,-8.43%,-14.65%,Add to Watchlist
1207,gameunits,"
1208
",UNITS,UNITS,114938.703536,0.0330951,3472982.5121,0.0,?,-0.32%,-21.41%,Add to Watchlist
1208,secretcoin,"
1209
",SCRT,SCRT,114614.342775,0.0271041,4228671.77935,0.0,?,-0.11%,-15.71%,Add to Watchlist
1209,sixeleven,"
1210
",611,611,112266.787657,0.251133,447041.160089,25.9453,0.05%,-1.26%,-6.32%,Add to Watchlist
1210,nekonium,"
1211
",NUKO,NUKO,112040.462675,0.00933606,12000829.33,189.94,0.83%,-10.73%,-35.29%,Add to Watchlist
1211,zurcoin,"
1212
",ZUR,ZUR,109440.948662,0.00124857,87653034.0003,0.0,?,0.21%,-26.22%,Add to Watchlist
1212,xios,"
1213
",XIOS,XIOS,108904.932574,0.0506608,2149688.36999,7.95381,0.05%,-3.04%,-22.35%,Add to Watchlist
1213,advanced-internet-blocks,"
1214
",AIB,AIB,107807.357552,0.00334449,32234319.0,6.76488,18.24%,34.22%,-14.86%,Add to Watchlist
1214,globaltoken,"
1215
",GLT,GLT,106035.742368,0.00379089,27971200.0,90.6612,0.00%,-14.32%,-32.36%,Add to Watchlist
1215,ecocoin,"
1216
",ECO,ECO,103508.570524,0.089136,1161243.1624,38.1586,5.06%,-3.94%,-27.95%,Add to Watchlist
1216,dalecoin,"
1217
",DALC,DALC,98839.243085,0.211255,467867.0,9.78231,0.05%,4.44%,-11.19%,Add to Watchlist
1217,tajcoin,"
1218
",TAJ,TAJ,98659.6880152,0.0103892,9496370.07808,195.482,-3.02%,-5.58%,-24.20%,Add to Watchlist
1218,beatcoin,"
1219
",XBTS,XBTS,97575.7934817,0.0639973,1524686.09585,124.055,0.02%,271.72%,-24.73%,Add to Watchlist
1219,paycon,"
1220
",CON,CON,96501.2734218,0.00418795,23042604.0,58.8669,8.40%,12.16%,-13.87%,Add to Watchlist
1220,global-tour-coin,"
1221
",GTC,GTC,95173.1446213,0.00318439,29887402.1779,0.73241,0.03%,8.62%,-25.25%,Add to Watchlist
1221,neuro,"
1222
",NRO,NRO,92413.882365,0.00173694,53204994.0499,332.295,0.05%,-13.87%,-39.38%,Add to Watchlist
1222,bitcoin-21,"
1223
",XBTC21,XBTC21,90977.3614485,0.11471,793107.501077,0.983253,?,?,-20.13%,Add to Watchlist
1223,visio,"
1224
",VISIO,VISIO,90033.5706425,0.00176273,51076211.6958,152.971,1.19%,-7.78%,-42.94%,Add to Watchlist
1224,acoin,"
1225
",ACOIN,ACOIN,89801.7910563,0.0736029,1220084.95666,83.9867,0.05%,-12.68%,-14.98%,Add to Watchlist
1225,honey,"
1226
",HONEY,HONEY,87772.24941,0.192502,455955.0,92.7477,0.06%,-3.48%,-8.03%,Add to Watchlist
1226,macron,"
1227
",MCRN,MCRN,87155.811674,0.000217118,401421400.685,4.80344,0.05%,-25.94%,-23.13%,Add to Watchlist
1227,x-coin,"
1228
",XCO,XCO,86944.2654166,0.00702014,12384976.0,64.0275,0.05%,-5.17%,13.03%,Add to Watchlist
1228,allion,"
1229
",ALL,ALL,86569.7136288,0.0139643,6199359.3398,36.4879,0.05%,1.05%,-22.73%,Add to Watchlist
1229,brat,"
1230
",BRAT,BRAT,85832.16,0.000536451,160000000.0,161.461,0.05%,0.60%,-28.35%,Add to Watchlist
1230,bitasean,"
1231
",BAS,BAS,85646.0,0.0171292,5000000.0,420.199,0.01%,-10.71%,-34.10%,Add to Watchlist
1231,bitquark,"
1232
",BTQ,BTQ,82328.8736272,0.00810573,10156873.425,68.9988,0.05%,-10.30%,-13.38%,Add to Watchlist
1232,eurocoin,"
1233
",EUC,EUC,81774.1859549,0.0065859,12416554.4504,171.437,3.46%,2.04%,-11.21%,Add to Watchlist
1233,mincoin,"
1234
",MNC,MNC,81630.691522,0.0180931,4511702.88795,94.424,12.95%,3.16%,-47.04%,Add to Watchlist
1234,trident,"
1235
",TRDT,TRDT,81088.2148368,0.0762807,1063024.0,89.677,0.03%,-11.27%,-46.89%,Add to Watchlist
1235,javascript-token,"
1236
",JS,JS,78231.3311652,0.00978871,7991996.0,0.0,?,-0.33%,?,Add to Watchlist
1236,mindcoin,"
1237
",MND,MND,75113.7012062,0.00473375,15867695.0,0.0,?,?,20.54%,Add to Watchlist
1237,digital-rupees,"
1238
",DRS,DRS,73936.1745813,0.000144745,510802960.94,20.2643,0.03%,-14.33%,-50.70%,Add to Watchlist
1238,dollarcoin,"
1239
",DLC,DLC,73816.5654991,0.00810573,9106714.07746,3.66321,0.05%,3.36%,-11.33%,Add to Watchlist
1239,elysium,"
1240
",ELS,ELS,73703.8701495,0.00586218,12572775.0,281.671,0.05%,77.75%,-19.69%,Add to Watchlist
1240,network-token,"
1241
",NTWK,NTWK,73674.641456,0.0048176,15292810.0,38.5408,-0.03%,?,-45.05%,Add to Watchlist
1241,bitcoal,"
1242
",COAL,COAL,73244.7,0.0162766,4500000.0,258.327,-0.44%,-9.75%,-27.05%,Add to Watchlist
1242,sooncoin,"
1243
",SOON,SOON,73058.1217116,0.00586218,12462620.0,171.97,0.05%,-10.13%,-22.71%,Add to Watchlist
1243,compucoin,"
1244
",CPN,CPN,72399.0362695,0.003691,19615019.309,315.196,6.30%,4.92%,-6.37%,Add to Watchlist
1244,fuzzballs,"
1245
",FUZZ,FUZZ,69857.9095075,0.0144635,4829945.0,76.4736,-0.61%,42.89%,26.54%,Add to Watchlist
1245,cachecoin,"
1246
",CACH,CACH,67098.2017834,0.0159943,4195132.12728,145.811,4.62%,3.91%,-11.03%,Add to Watchlist
1246,coinonat,"
1247
",CXT,CXT,66786.856464,0.00774502,8623200.0,277.932,-0.63%,-0.94%,-13.36%,Add to Watchlist
1247,bipcoin,"
1248
",BIP,BIP,66657.3372961,0.0409629,1627261.18747,42.0996,0.05%,2.40%,-12.62%,Add to Watchlist
1248,bitcoin-planet,"
1249
",BTPL,BTPL,66480.5942728,0.00977029,6804362.43682,65.4346,-21.07%,23.68%,-27.31%,Add to Watchlist
1249,allsafe,"
1250
",ASAFE2,ASAFE2,65754.0231473,0.00801848,8200310.1769,69.1016,0.00%,-3.99%,-19.77%,Add to Watchlist
1250,guccionecoin,"
1251
",GCC,GCC,64597.0611674,0.00318439,20285537.0,229.989,0.05%,-6.53%,-62.04%,Add to Watchlist
1251,postoken,"
1252
",POS,POS,63257.3799484,0.0629641,1004657.89153,24.9446,0.05%,?,-23.61%,Add to Watchlist
1252,high-voltage,"
1253
",HVCO,HVCO,62433.3258843,0.0417846,1494170.72042,125.567,-0.70%,-1.84%,-32.28%,Add to Watchlist
1253,goldpieces,"
1254
",GP,GP,61616.785701,0.0504989,1220160.94808,206.877,0.06%,-9.45%,-31.41%,Add to Watchlist
1254,funcoin,"
1255
",FUNC,FUNC,61274.417709,0.0104768,5848581.4093,11.6056,0.02%,-5.89%,-25.91%,Add to Watchlist
1255,songcoin,"
1256
",SONG,SONG,60994.8069,0.001873,32565300.0,260.384,0.05%,-1.71%,-11.55%,Add to Watchlist
1256,agrolifecoin,"
1257
",AGLC,AGLC,60653.8074884,0.00028949,209519525.677,58.0552,0.03%,-1.26%,9.91%,Add to Watchlist
1257,money,"
1258
",$$$,$$$,59777.737164,0.00130271,45887217.5419,210.284,-9.96%,-11.13%,-23.03%,Add to Watchlist
1258,benjirolls,"
1259
 ",BENJI,BENJI,58697.2794193,0.0028949,20276099.1465,259.481,0.05%,?,-25.88%,Add to Watchlist
1259,luna-coin,"
1260
",LUNA,LUNA,58291.2902654,0.0341598,1706429.49506,35.5262,0.05%,45.65%,-9.45%,Add to Watchlist
1260,bolenum,"
1261
",BLN,BLN,57898.0,0.0057898,10000000.0,46.2932,0.05%,20.81%,-33.56%,Add to Watchlist
1261,icobid,"
1262
",ICOB,ICOB,55022.9059324,0.000514,107048455.121,0.0,?,0.18%,-3.95%,Add to Watchlist
1262,gold-pressed-latinum,"
1263
",GPL,GPL,53375.7926067,0.208071,256526.823088,24.3044,0.05%,-3.16%,-16.80%,Add to Watchlist
1263,shilling,"
1264
",SH,SH,53324.1434155,0.00767149,6950950.0,0.767149,0.05%,-4.84%,-13.38%,Add to Watchlist
1264,debitcoin,"
1265
",DBTC,DBTC,52107.1265039,0.0028949,17999629.1768,20.4083,0.05%,3.95%,-1.11%,Add to Watchlist
1265,quazarcoin,"
1266
",QCN,QCN,51623.61033,0.00723725,7133042.29231,7.93181,0.05%,-1.25%,-14.74%,Add to Watchlist
1266,marijuanacoin,"
1267
",MAR,MAR,51484.1820379,0.0315544,1631600.72883,278.024,0.05%,-5.79%,-37.21%,Add to Watchlist
1267,useless-ethereum-token,"
1268
",UET,UET,50947.1581388,0.0128469,3965716.09795,155.604,0.03%,-8.05%,-28.66%,Add to Watchlist
1268,credence-coin,"
1269
",CRDNC,CRDNC,49131.2740409,0.0143365,3427006.17591,74.752,0.05%,?,47.56%,Add to Watchlist
1269,kronecoin,"
1270
",KRONE,KRONE,48410.0913733,0.00702014,6895886.88734,188.081,0.03%,-7.70%,-26.05%,Add to Watchlist
1270,roofs,"
1271
",ROOFS,ROOFS,47042.19,0.000361863,130000000.0,0.724087,0.05%,23.43%,-14.73%,Add to Watchlist
1271,bnrtxcoin,"
1272
",BNX,BNX,44913.2180968,0.00137508,32662258.2663,23.9993,0.05%,-1.25%,-19.58%,Add to Watchlist
1272,metal-music-coin,"
1273
",MTLMC3,MTLMC3,40386.3543118,0.000506608,79719140.4633,72.8495,0.05%,-13.60%,?,Add to Watchlist
1273,uro,"
1274
",URO,URO,38834.3463264,0.032166,"
1,207,310
",0.0,?,?,-36.61%,Add to Watchlist
1274,ponzicoin,"
1275
",PONZI,PONZI,38264.3980133,0.0444367,861099.0018,12.7647,0.05%,-18.18%,?,Add to Watchlist
1275,dappster,"
1276
",DLISK,DLISK,37722.2,0.000377222,"
100,000,000
*
",0.0,?,?,-26.25%,Add to Watchlist
1276,jewels,"
1277
",JWL,JWL,37324.5228217,0.00184943,20181635.8671,0.0,?,?,-27.68%,Add to Watchlist
1277,exchangen,"
1278
",EXN,EXN,36909.975,0.00723725,5100000.0,111.816,0.03%,-47.72%,-36.32%,Add to Watchlist
1278,californium,"
1279
",CF,CF,35418.5406131,0.0144745,2446961.25,48.6326,0.05%,-28.18%,-18.92%,Add to Watchlist
1279,copico,"
1280
",XCPO,XCPO,35125.4630768,0.00223066,15746668.2851,0.0,?,?,-33.15%,Add to Watchlist
1280,veltor,"
1281
",VLT,VLT,34534.397142,0.0622404,554855.0,43.4449,0.05%,-2.62%,-28.49%,Add to Watchlist
1281,printerium,"
1282
",PRX,PRX,34222.7200479,0.0028949,11821727.8828,89.5643,0.05%,-26.50%,-30.24%,Add to Watchlist
1282,healthywormcoin,"
1283
",WORM,WORM,33377.3254005,0.00028949,115296989.19,8.30895,0.05%,?,-31.34%,Add to Watchlist
1283,dreamcoin,"
1284
",DRM,DRM,33048.952177,0.0133473,2476077.72186,0.0,?,?,1.10%,Add to Watchlist
1284,independent-money-system,"
1285
",IMS,IMS,33027.9077425,0.00615167,5368933.59731,46.1309,0.05%,0.08%,-29.73%,Add to Watchlist
1285,letitride,"
1286
",LIR,LIR,32797.7592514,0.000879844,37276789.1255,0.0,?,0.07%,-6.03%,Add to Watchlist
1286,gbcgoldcoin,"
1287
",GBC,GBC,32722.032127,0.00288,11361816.7108,0.0,?,?,5.69%,Add to Watchlist
1287,creatio,"
1288
",XCRE,XCRE,32672.7623908,0.0015922,20520514.0,21.9022,2.03%,3.45%,-6.59%,Add to Watchlist
1288,arbit,"
1289
",ARB,ARB,32653.2332268,0.00398049,8203320.0,15.4215,0.05%,-1.25%,?,Add to Watchlist
1289,interzone,"
1290
",ITZ,ITZ,32244.8358182,0.0121586,2652018.803,287.198,0.64%,-8.43%,-34.66%,Add to Watchlist
1290,bios-crypto,"
1291
",BIOS,BIOS,31645.2497957,0.00151982,20821709.0153,3.34361,0.05%,-5.74%,-15.03%,Add to Watchlist
1291,milocoin,"
1292
",MILO,MILO,31332.299193,0.00290384,10789953.7141,29.6818,0.05%,?,-27.37%,Add to Watchlist
1292,slevin,"
1293
",SLEVIN,SLEVIN,30816.8000108,0.00044024,70000000.0245,0.0,?,0.11%,-36.85%,Add to Watchlist
1293,cannation,"
1294
",CNNC,CNNC,30754.090759,0.0124164,2476892.71923,84.6395,9.66%,3.95%,-28.45%,Add to Watchlist
1294,zayedcoin,"
1295
",ZYD,ZYD,30727.99711,0.00492133,6243840.00056,2.02238,0.05%,-8.02%,?,Add to Watchlist
1295,iconic,"
1296
",ICON,ICON,29792.5441464,0.0502494,592893.53,10.3687,0.04%,-1.26%,-34.34%,Add to Watchlist
1296,piecoin,"
1297
",PIE,PIE,28975.3723334,0.00262159,11052594.9265,0.0,?,?,-15.72%,Add to Watchlist
1297,starcash-network,"
1298
",STARS,STARS,28552.7369092,0.0297451,959913.965972,220.757,0.03%,-2.91%,-51.62%,Add to Watchlist
1298,tagrcoin,"
1299
",TAGR,TAGR,26043.843684,0.000673496,38669633.7974,0.0,?,?,?,Add to Watchlist
1299,cryptoworldx-token,"
1300
",CWXT,CWXT,25893.519897,0.000434235,59630200.0,16.0422,0.05%,-1.27%,-29.61%,Add to Watchlist
1300,vector,"
1301
",VEC2,VEC2,25715.9951458,0.00148429,17325451.9978,0.0,?,?,-7.96%,Add to Watchlist
1301,doubloon,"
1302
",BOAT,BOAT,24482.9700535,0.00131999,18547845.1,0.0,?,0.06%,-23.14%,Add to Watchlist
1302,glasscoin,"
1303
",GLS,GLS,24317.7338177,0.00788861,3082638.61665,121.937,2.86%,4.50%,-67.05%,Add to Watchlist
1303,litecred,"
1304
",LTCR,LTCR,24064.2513399,0.000796098,30227750.0256,21.8529,0.05%,?,-6.21%,Add to Watchlist
1304,jobscoin,"
1305
",JOBS,JOBS,23433.9692781,0.000221035,106019269.7,0.0,?,0.52%,?,Add to Watchlist
1305,destiny,"
1306
",DES,DES,22001.2803396,0.0137508,1600000.0247,2.33047,0.05%,21.83%,?,Add to Watchlist
1306,impulsecoin,"
1307
",IMPS,IMPS,21978.3232298,0.00108559,20245510.0266,1.08559,0.05%,?,?,Add to Watchlist
1307,kingn-coin,"
1308
",KNC,KNC,21686.1481075,10.7943,2009.0370017,0.0,-0.01%,-1.44%,?,Add to Watchlist
1308,geertcoin,"
1309
",GEERT,GEERT,21370.8704159,0.00419761,5091199.615,334.683,0.03%,8.06%,-24.29%,Add to Watchlist
1309,steps,"
1310
",STEPS,STEPS,20473.9224461,0.00109927,18625017.0078,0.0,?,-0.01%,-23.92%,Add to Watchlist
1310,plncoin,"
1311
",PLNC,PLNC,19789.073216,0.00115796,"
17,089,600
",12.0838,0.03%,-1.33%,-14.73%,Add to Watchlist
1311,bowscoin,"
1312
",BSC,BSC,19280.3897825,0.00347388,5550102.41646,49.1473,0.05%,7.58%,-23.72%,Add to Watchlist
1312,litecoin-ultra,"
1313
",LTCU,LTCU,18771.6194711,0.0182019,1031300.00006,294.023,1.05%,-21.51%,-32.06%,Add to Watchlist
1313,posex,"
1314
",PEX,PEX,17932.277715,0.00730963,2453240.13869,0.784808,0.05%,-1.26%,?,Add to Watchlist
1314,playercoin,"
1315
",PLACO,PLACO,17792.0729623,0.000506608,35120000.0045,32.2909,0.05%,-1.27%,-14.74%,Add to Watchlist
1315,rsgpcoin,"
1316
",RSGP,RSGP,17537.9189241,10.1334,1730.70429709,14.4189,0.05%,-7.73%,-20.33%,Add to Watchlist
1316,anarchistsprime,"
1317
",ACP,ACP,17175.6941992,0.00390812,4394873.80102,37.983,-6.85%,-8.07%,-16.10%,Add to Watchlist
1317,wild-beast-block,"
1318
",WBB,WBB,16470.6226687,0.0905381,181919.243597,19.5383,0.05%,-4.71%,-26.74%,Add to Watchlist
1318,artex-coin,"
1319
",ATX,ATX,14699.9497456,0.000782672,18781749.8844,118.632,-11.63%,-29.19%,4.12%,Add to Watchlist
1319,royal-kingdom-coin,"
1320
",RKC,RKC,14460.039,0.00535557,2700000.0,82.9774,0.05%,-6.32%,-35.34%,Add to Watchlist
1320,dollar-online,"
1321
",DOLLAR,DOLLAR,14238.2264968,0.0188892,753776.046463,70.8961,0.02%,41.61%,34.97%,Add to Watchlist
1321,prcoin,"
1322
",PRC,PRC,14025.8446902,0.000651353,21533400.0,475.108,0.03%,-11.13%,-30.32%,Add to Watchlist
1322,rawcoin2,"
1323
",XRC,XRC,13263.6941058,0.0188169,704882.0,35.724,0.05%,1.08%,-8.64%,Add to Watchlist
1323,argus,"
1324
",ARGUS,ARGUS,12360.5600527,0.010764,1148324.048,493.965,0.05%,-6.32%,-18.47%,Add to Watchlist
1324,bitvolt,"
1325
",VOLT,VOLT,12005.1905388,0.000723725,16588055.5996,6.07727,0.05%,-1.22%,-32.10%,Add to Watchlist
1325,save-and-gain,"
1326
",SANDG,SANDG,11320.4825521,0.00369371,3064800.039,47.5819,-1.87%,?,-20.60%,Add to Watchlist
1326,cthulhu-offerings,"
1327
",OFF,OFF,10720.7507563,0.00408535,2624193.95066,0.0,?,-0.46%,-65.71%,Add to Watchlist
1327,biobar,"
1328
",BIOB,BIOB,9487.42402644,0.0107111,885756.274,6.659,0.05%,?,-7.07%,Add to Watchlist
1328,ibank,"
1329
",IBANK,IBANK,8517.13860756,0.00188169,"
4,526,324
",0.280878,0.03%,-1.25%,?,Add to Watchlist
1329,selfiecoin,"
1330
",SLFI,SLFI,7803.87461969,7.23725e-05,107829280.731,10.8559,0.05%,-1.21%,?,Add to Watchlist
1330,vault-coin,"
1331
",VLTC,VLTC,6597.24771323,0.000217118,30385540.182,283.62,16.71%,48.11%,-14.74%,Add to Watchlist
1331,nodecoin,"
1332
",NODC,NODC,6438.05575224,0.00383574,1678439.03712,22.1084,0.03%,-4.84%,-16.31%,Add to Watchlist
1332,concoin,"
1333
",CONX,CONX,6032.81690451,0.00810573,744265.711357,282.537,-23.25%,-28.06%,6.24%,Add to Watchlist
1333,coimatic-3,"
1334
",CTIC3,CTIC3,5561.81175727,0.00246151,2259512.152,296.329,0.04%,-6.71%,-26.60%,Add to Watchlist
1334,project-x,"
1335
",NANOX,NANOX,5273.3344032,67378.8,0.078264,252.302,0.05%,-1.17%,-33.85%,Add to Watchlist
1335,socialcoin-socc,"
1336
",SOCC,SOCC,5011.36337401,0.00361863,1384878.63473,75.3782,0.05%,-3.19%,-24.46%,Add to Watchlist
1336,coimatic-2,"
1337
",CTIC2,CTIC2,4897.00151325,0.000361863,13532750.0,30.3093,0.05%,?,6.58%,Add to Watchlist
1337,magnum,"
1338
",MGM,MGM,3405.87554659,0.000796098,4278211.40938,0.73241,0.05%,20.69%,-20.91%,Add to Watchlist
1338,levoplus,"
1339
",LVPS,LVPS,1485.59904425,0.000723725,2052712.07192,100.398,0.03%,-10.23%,-13.29%,Add to Watchlist
1339,tristar-coin,"
1340
",TSTR,TSTR,1466.94253794,0.000291763,5027856.6437,0.0,?,?,-20.09%,Add to Watchlist
1340,caliphcoin,"
 1341
",CALC,CALC,553.754994684,8.32488e-05,6651807.52977,,?,?,?,Add to Watchlist
1341,ebittree-coin,"
1342
",EBT,EBT,476.518214788,0.00037684,1264510.7069,0.0,?,?,-40.43%,Add to Watchlist
1342,futurexe,"
1343
",FXE,FXE,221.494293987,0.000940843,235421.1,157.618,-33.87%,-51.27%,-75.12%,Add to Watchlist
1343,libra-credit,"
1344
",LBA,LBA,,0.206688,,108372000.0,0.98%,-10.33%,?,Add to Watchlist
1344,ckusd,"
1345
",CKUSD,CKUSD,,0.957623,,106082000.0,0.51%,0.02%,-1.98%,Add to Watchlist
1345,atmcoin,"
1346
",ATMC,ATMC,,3.53332,,25723500.0,0.00%,-0.27%,2.81%,Add to Watchlist
1346,pundi-x,"
1347
",NPXS,NPXS,,0.0108171,,17809100.0,0.26%,0.35%,-7.04%,Add to Watchlist
1347,content-and-ad-network,"
1348
",CAN,CAN,,0.0210267,"
?
*
",10002200.0,-0.31%,-0.64%,-23.42%,Add to Watchlist
1348,patron,"
1349
",PAT,PAT,,0.11783,,6289320.0,10.06%,68.83%,?,Add to Watchlist
1349,kcash,"
1350
",KCASH,KCASH,,0.11767,,6283340.0,0.19%,-4.02%,-31.22%,Add to Watchlist
1350,trustnote,"
1351
",TTT,TTT,,0.0856578,,6035330.0,5.97%,-10.78%,-23.27%,Add to Watchlist
1351,tripio,"
1352
",TRIO,TRIO,,0.0163986,,5324030.0,-0.37%,-5.07%,-23.78%,Add to Watchlist
1352,penta,"
1353
",PNT,PNT,,0.0199602,,4616480.0,0.07%,-7.57%,-29.38%,Add to Watchlist
1353,intelligent-investment-chain,"
1354
",IIC,IIC,,0.00601522,,3390270.0,-8.67%,-10.50%,-31.23%,Add to Watchlist
1354,open-platform,"
1355
",OPEN,OPEN,,0.202935,,3016540.0,-0.24%,-15.18%,?,Add to Watchlist
1355,iotex,"
1356
",IOTX,IOTX,,0.0228019,,3002620.0,-3.55%,-19.27%,?,Add to Watchlist
1356,red,"
1357
",RED,RED,,0.145485,,2987650.0,0.81%,-8.52%,?,Add to Watchlist
1357,skrumble-network,"
1358
",SKM,SKM,,0.0602499,,2829550.0,0.40%,-10.22%,-37.12%,Add to Watchlist
1358,chatcoin,"
1359
",CHAT,CHAT,,0.0806038,"
?
*
",2768080.0,0.32%,-4.55%,-19.40%,Add to Watchlist
1359,coinmeet,"
1360
",MEET,MEET,,0.0505181,,2704100.0,0.32%,-6.47%,-33.77%,Add to Watchlist
1360,super-bitcoin,"
1361
",SBTC,SBTC,,11.1819,,2554570.0,-1.11%,-4.51%,-29.42%,Add to Watchlist
1361,edu-coin,"
1362
",EDU,EDU,,0.00309525,,2550780.0,1.78%,-11.95%,-35.04%,Add to Watchlist
1362,b2bcoin,"
1363
",BBC,BBC,,0.0672676,,2535630.0,4.01%,36.54%,87.86%,Add to Watchlist
1363,noah-coin,"
1364
",NOAH,NOAH,,0.00725833,,2172690.0,-0.19%,2.90%,-6.71%,Add to Watchlist
1364,oceanchain,"
1365
",OC,OC,,0.00410841,"
?
*
",1920550.0,0.80%,-8.73%,-24.05%,Add to Watchlist
1365,realchain,"
1366
",RCT,RCT,,0.0333244,,1892740.0,0.17%,-0.06%,-22.61%,Add to Watchlist
1366,maggie,"
1367
",MAG,MAG,,0.0186772,,1864100.0,-0.63%,-7.95%,-37.21%,Add to Watchlist
1367,starchain,"
1368
",STC,STC,,0.0777556,"
?
*
",1827960.0,-0.61%,-7.76%,-29.41%,Add to Watchlist
1368,acute-angle-cloud,"
1369
",AAC,AAC,,0.101113,"
?
*
",1799320.0,-0.47%,-1.71%,-19.55%,Add to Watchlist
1369,iquant,"
1370
",IQT,IQT,,0.0600688,,1704130.0,0.05%,0.48%,-15.05%,Add to Watchlist
1370,silent-notary,"
1371
",SNTR,SNTR,,0.00013379,,1634820.0,-1.92%,52.50%,?,Add to Watchlist
1371,molecular-future,"
1372
",MOF,MOF,,0.300204,,1451530.0,0.14%,-7.08%,-23.96%,Add to Watchlist
1372,super-game-chain,"
1373
",SGCC,SGCC,,0.00215011,,1392390.0,-0.17%,-6.59%,-34.09%,Add to Watchlist
